"Table 210-06821 : Labour force and labour force participation rate by District Council district, sex and age",,,,,,,,,,,,,,,,
2004,Kowloon City,Both sexes,16.9,50.3,53.6,44.5,148.3,18.7,183.9,40.0,88.6,81.9,75.7,82.0,21.0,58.9
2004,Wong Tai Sin,Male,12.1,25.4,39.2,31.9,96.5,10.9,119.5,44.0,96.7,95.7,91.9,94.7,21.4,66.3
2004,Wong Tai Sin,Female,12.3,23.8,26.8,18.8,69.5,4.8,86.6,44.9,79.9,62.4,56.8,65.6,8.2,45.1
2004,Wong Tai Sin,Both sexes,24.4,49.2,66.1,50.7,166.0,15.7,206.1,44.4,87.8,78.7,74.8,79.8,14.3,55.4
2004,Kwun Tong,Male,16.0,36.3,48.0,40.1,124.4,18.9,159.3,43.9,96.2,96.3,91.0,94.5,27.0,66.9
2004,Kwun Tong,Female,15.5,35.4,37.2,25.2,97.8,7.7,121.0,46.0,81.8,68.7,55.5,68.5,9.9,47.7
2004,Kwun Tong,Both sexes,31.5,71.6,85.3,65.3,222.2,26.6,280.3,44.9,88.5,82.0,73.0,81.0,18.0,57.0
2004,Kwai Tsing,Male,16.2,36.5,41.1,35.2,112.8,17.0,146.0,47.2,96.7,96.8,92.3,95.3,30.5,70.1
2004,Kwai Tsing,Female,15.1,33.4,32.7,22.1,88.2,5.1,108.4,45.0,80.2,69.3,57.6,69.4,9.3,50.3
2004,Kwai Tsing,Both sexes,31.3,69.8,73.8,57.3,201.0,22.1,254.4,46.1,88.0,82.3,74.9,81.9,20.0,60.0
2004,Tsuen Wan,Male,6.0,20.1,25.1,19.6,64.8,9.3,80.0,40.4,95.3,97.3,94.1,95.7,34.8,73.3
2004,Tsuen Wan,Female,6.8,21.9,22.2,12.8,56.9,3.0,66.7,43.5,83.5,71.7,59.8,72.4,10.9,55.0
2004,Tsuen Wan,Both sexes,12.8,42.0,47.3,32.4,121.7,12.3,146.7,42.0,88.8,83.4,76.7,83.2,22.8,63.7
2004,Tuen Mun,Male,18.7,38.6,41.3,40.3,120.1,17.5,156.2,48.4,97.1,96.8,92.7,95.5,41.4,75.7
2004,Tuen Mun,Female,18.0,31.9,30.6,23.5,86.0,5.1,109.1,50.4,78.1,59.7,52.9,63.0,14.5,52.6
2004,Tuen Mun,Both sexes,36.7,70.4,71.9,63.8,206.1,22.6,265.3,49.4,87.4,76.5,72.5,78.5,29.2,64.1
2004,Yuen Long,Male,17.2,34.8,48.1,37.6,120.4,12.2,149.8,47.5,97.1,96.4,91.6,95.0,30.2,73.7
2004,Yuen Long,Female,16.2,32.6,32.1,19.4,84.2,3.9,104.3,43.6,68.1,58.0,51.5,59.7,10.5,48.5
2004,Yuen Long,Both sexes,33.3,67.4,80.2,57.0,204.6,16.1,254.1,45.5,80.5,76.2,72.4,76.4,20.8,60.7
2004,North,Male,11.3,17.5,23.9,24.2,65.6,7.1,84.1,47.8,96.8,97.0,92.2,95.1,30.7,72.6
2004,North,Female,11.1,16.0,19.5,12.0,47.4,1.9,60.5,49.6,76.8,60.7,49.7,61.7,8.4,49.5
2004,North,Both sexes,22.4,33.5,43.4,36.2,113.1,9.1,144.5,48.7,86.1,76.5,71.9,77.5,19.6,60.7
2004,Tai Po,Male,10.4,17.1,24.5,27.1,68.7,8.4,87.5,43.5,95.6,97.2,92.4,94.9,36.9,73.4
2004,Tai Po,Female,12.3,19.3,21.7,13.9,54.9,2.5,69.7,46.8,82.8,65.9,53.0,66.5,11.1,53.1
2004,Tai Po,Both sexes,22.7,36.4,46.2,41.0,123.6,10.9,157.2,45.2,88.4,79.5,73.7,79.8,24.1,62.8
2004,Sha Tin,Male,21.3,40.8,47.6,49.7,138.1,21.8,181.2,45.2,96.7,96.9,92.9,95.4,37.9,72.7
2004,Sha Tin,Female,21.8,44.4,42.8,29.7,116.9,6.2,144.9,46.3,85.0,68.2,53.9,68.8,11.3,53.2
2004,Sha Tin,Both sexes,43.1,85.2,90.4,79.3,255.0,28.0,326.1,45.8,90.2,80.8,73.2,81.0,24.9,62.5
2004,Sai Kung,Male,11.4,28.5,40.0,30.1,98.5,10.1,120.1,44.7,96.9,97.6,93.7,96.2,36.1,76.9
2004,Sai Kung,Female,12.8,34.7,32.0,16.8,83.5,4.1,100.3,45.8,83.7,69.3,56.3,71.1,13.0,56.8
2004,Sai Kung,Both sexes,24.2,63.1,72.0,46.8,182.0,14.2,220.4,45.3,89.1,82.6,75.7,82.8,23.9,66.3
2004,Islands,Male,3.0,7.2,11.2,8.8,27.2,3.1,33.3,44.9,94.9,96.8,94.5,95.6,35.8,76.0
2004,Islands,Female,3.1,8.8,9.5,4.6,23.0,1.0,27.0,46.7,75.9,66.3,59.8,68.1,11.7,55.4
2004,Islands,Both sexes,6.1,16.0,20.8,13.4,50.2,4.1,60.4,45.8,83.4,80.0,78.9,80.7,24.0,65.2
2004,Whole Territory,Male,195.8,445.2,575.9,511.5,1532.5,224.3,1952.7,44.0,96.4,96.9,92.6,95.3,33.3,71.6
2004,Whole Territory,Female,205.7,471.9,483.3,319.5,1274.7,79.8,1560.1,45.4,81.5,67.9,57.0,68.8,11.4,51.9
2004,Whole Territory,Both sexes,401.5,917.0,1059.2,831.0,2807.2,304.1,3512.8,44.7,88.1,81.1,74.6,81.1,22.1,61.3
2005,Central and Western,Male,4.8,16.4,21.8,19.0,57.2,10.7,72.7,34.9,95.8,96.3,94.2,95.5,45.9,74.9
2005,Central and Western,Female,7.1,21.3,24.2,14.1,59.6,4.7,71.5,47.8,85.5,78.2,64.6,76.7,18.9,60.8
2005,Central and Western,Both sexes,12.0,37.7,46.0,33.2,116.8,15.4,144.2,41.6,89.7,85.9,78.8,84.9,32.0,67.2
2005,Wan Chai (3),Male,2.7,10.1,11.6,11.4,33.0,7.9,43.6,40.0,97.2,96.0,95.9,96.3,45.1,74.6
2005,Wan Chai (3),Female,3.2,16.0,13.4,10.0,39.3,3.2,45.7,43.0,90.0,76.2,67.2,78.4,14.8,57.5
2005,Wan Chai (3),Both sexes,5.9,26.0,24.9,21.4,72.4,11.1,89.3,41.6,92.6,84.3,79.9,85.7,28.2,64.7
2005,Eastern (3),Male,12.8,35.7,45.3,46.1,127.1,23.7,163.6,37.7,96.8,97.3,93.1,95.6,36.4,70.5
2005,Eastern (3),Female,15.9,43.1,49.7,33.3,126.1,8.7,150.7,45.2,87.4,76.6,61.8,75.0,11.7,54.4
2005,Eastern (3),Both sexes,28.6,78.8,95.0,79.4,253.3,32.3,314.3,41.5,91.4,85.3,76.8,84.1,23.3,61.7
2005,Southern,Male,7.0,16.0,23.9,19.7,59.7,9.3,76.0,45.1,96.0,97.8,93.1,95.7,33.0,71.6
2005,Southern,Female,7.2,20.4,22.5,14.2,57.1,4.7,69.0,43.1,86.7,76.7,60.9,75.0,15.1,55.7
2005,Southern,Both sexes,14.1,36.5,46.4,33.9,116.8,14.0,145.0,44.1,90.6,86.3,76.3,84.3,23.6,63.0
2005,Yau Tsim Mong,Male,6.0,21.4,24.5,21.7,67.6,13.1,86.6,41.5,96.4,97.4,91.4,95.1,38.3,72.4
2005,Yau Tsim Mong,Female,7.8,24.1,21.5,12.9,58.4,5.3,71.6,45.2,83.6,73.6,55.5,72.0,15.8,54.1
2005,Yau Tsim Mong,Both sexes,13.8,45.5,46.0,34.5,126.0,18.4,158.2,43.5,89.2,84.6,73.7,82.8,27.1,62.8
2005,Sham Shui Po,Male,8.6,20.8,26.6,28.6,76.0,15.2,99.8,38.7,93.5,96.5,90.9,93.5,31.4,65.7
2005,Sham Shui Po,Female,8.8,23.0,23.1,17.8,63.8,5.8,78.4,41.5,81.8,69.4,55.7,68.4,11.9,48.1
2005,Sham Shui Po,Both sexes,17.4,43.8,49.7,46.4,139.9,21.0,178.2,40.1,87.0,81.7,73.2,80.1,21.6,56.6
2005,Kowloon City,Male,7.9,23.4,27.2,26.2,76.9,16.3,101.1,37.3,95.3,96.1,92.2,94.5,37.2,69.1
2005,Kowloon City,Female,10.4,27.1,26.7,18.5,72.3,6.6,89.3,44.0,82.5,74.1,58.0,71.7,13.9,52.0
2005,Kowloon City,Both sexes,18.3,50.5,53.9,44.8,149.2,22.9,190.3,40.8,88.0,83.8,74.1,81.9,25.1,59.8
2005,Wong Tai Sin,Male,12.0,25.8,37.0,31.8,94.6,14.5,121.1,45.4,95.9,96.3,91.2,94.4,28.7,68.3
2005,Wong Tai Sin,Female,11.9,24.4,28.3,19.7,72.4,5.1,89.4,44.1,82.0,68.7,57.7,68.9,8.8,47.1
2005,Wong Tai Sin,Both sexes,24.0,50.2,65.3,51.4,166.9,19.6,210.5,44.8,88.6,82.0,74.6,81.3,18.1,57.3
2005,Kwun Tong,Male,15.9,35.9,46.7,42.1,124.6,20.3,160.8,43.1,95.4,96.1,91.0,94.1,27.4,66.1
2005,Kwun Tong,Female,16.4,35.0,39.3,26.1,100.4,8.3,125.1,44.9,79.9,69.2,56.4,68.4,10.9,48.3
2005,Kwun Tong,Both sexes,32.3,70.8,86.1,68.1,225.0,28.6,285.9,44.0,87.0,81.6,73.7,80.6,19.1,56.9
2005,Kwai Tsing,Male,16.7,36.5,38.9,36.9,112.3,18.6,147.6,43.5,96.5,97.0,93.0,95.5,31.4,68.6
2005,Kwai Tsing,Female,15.1,31.6,31.9,23.5,87.0,6.8,109.0,42.9,79.4,68.2,56.1,67.7,12.2,49.6
2005,Kwai Tsing,Both sexes,31.8,68.1,70.8,60.4,199.3,25.4,256.6,43.3,87.7,81.5,74.0,81.0,22.1,59.0
2005,Tsuen Wan,Male,6.0,20.6,23.7,20.3,64.7,9.9,80.6,40.8,97.6,96.6,93.0,95.7,33.7,72.1
2005,Tsuen Wan,Female,7.3,21.9,21.5,13.1,56.4,3.6,67.3,43.1,85.7,72.4,57.1,72.2,11.1,52.7
2005,Tsuen Wan,Both sexes,13.2,42.5,45.2,33.4,121.1,13.6,147.9,42.1,91.1,83.3,74.6,83.1,21.8,61.8
2005,Tuen Mun,Male,20.0,35.2,37.6,43.8,116.6,16.9,153.5,50.1,96.0,95.3,92.6,94.5,40.7,74.9
2005,Tuen Mun,Female,18.4,31.6,29.6,23.5,84.7,5.0,108.0,46.8,77.9,60.3,50.4,62.2,13.2,50.7
2005,Tuen Mun,Both sexes,38.3,66.8,67.1,67.3,201.3,21.9,261.5,48.5,86.5,75.9,71.6,77.5,27.6,62.6
2005,Yuen Long,Male,16.8,32.2,46.8,41.0,120.0,13.6,150.5,45.3,94.9,95.0,91.7,93.9,33.4,73.1
2005,Yuen Long,Female,17.4,32.5,33.3,18.7,84.5,4.1,106.0,45.8,71.7,55.8,47.8,58.6,10.4,47.8
2005,Yuen Long,Both sexes,34.2,64.7,80.1,59.7,204.5,17.8,256.5,45.5,81.6,73.5,71.2,75.2,22.0,60.0
2005,North,Male,10.2,15.7,22.5,23.4,61.5,8.2,79.9,46.9,98.0,94.5,91.4,94.1,34.5,72.1
2005,North,Female,11.0,16.7,17.5,13.2,47.4,2.7,61.1,45.3,79.6,60.6,50.9,62.5,12.4,50.0
2005,North,Both sexes,21.1,32.4,39.9,36.6,108.9,11.0,141.0,46.0,87.6,75.9,71.0,77.2,23.9,60.5
2005,Tai Po,Male,11.9,17.3,20.2,25.6,63.1,8.5,83.4,49.8,97.4,95.7,91.9,94.6,34.0,72.2
2005,Tai Po,Female,11.9,17.3,18.2,14.3,49.8,2.7,64.4,45.7,81.4,62.9,50.9,63.6,9.8,49.0
2005,Tai Po,Both sexes,23.8,34.7,38.3,39.9,112.9,11.1,147.8,47.7,88.7,76.7,71.3,77.9,21.4,59.9
2005,Sha Tin,Male,18.0,38.2,43.2,50.7,132.1,21.5,171.6,41.3,96.5,96.6,93.4,95.3,37.0,71.4
2005,Sha Tin,Female,19.9,44.8,41.7,31.4,117.9,6.7,144.5,44.8,88.2,68.8,54.5,69.8,10.7,52.3
2005,Sha Tin,Both sexes,37.8,83.0,84.9,82.1,250.0,28.2,316.1,43.1,91.9,80.6,73.4,81.3,23.4,61.2
2005,Sai Kung,Male,11.5,29.8,39.9,29.8,99.4,10.7,121.6,41.1,97.1,97.7,93.9,96.4,37.5,76.2
2005,Sai Kung,Female,12.7,34.1,33.5,17.2,84.8,4.7,102.2,48.4,83.8,71.7,57.0,72.1,15.0,58.3
2005,Sai Kung,Both sexes,24.2,63.9,73.4,47.0,184.3,15.4,223.9,44.6,89.5,83.8,76.0,83.5,25.7,66.8
2005,Islands,Male,2.6,8.9,11.9,9.1,29.9,3.5,36.0,39.0,97.3,95.2,90.4,94.3,35.8,74.8
2005,Islands,Female,3.2,10.3,9.6,6.1,26.1,1.7,31.0,41.9,72.9,72.4,62.6,70.0,17.1,56.4
2005,Islands,Both sexes,5.8,19.2,21.6,15.2,56.0,5.2,67.0,40.5,82.5,83.4,76.7,81.2,26.2,64.9
2005,Whole Territory,Male,191.2,440.0,549.3,527.2,1516.5,242.4,1950.1,43.0,96.2,96.4,92.4,94.9,34.6,71.1
2005,Whole Territory,Female,205.5,475.2,485.3,327.6,1288.1,90.5,1584.1,44.9,82.2,69.1,56.1,69.1,12.3,51.8
2005,Whole Territory,Both sexes,396.7,915.2,1034.6,854.8,2804.6,332.9,3534.2,44.0,88.4,81.3,74.1,81.0,23.2,60.9
2006,Central and Western,Male,3.3,15.5,20.3,19.4,55.2,12.2,70.7,27.3,94.4,96.5,95.3,95.5,46.3,73.4
2006,Central and Western,Female,5.8,22.2,24.0,15.9,62.1,5.2,73.1,42.2,87.2,79.6,67.8,78.6,18.5,60.5
2006,Central and Western,Both sexes,9.1,37.7,44.3,35.3,117.3,17.4,143.8,35.2,90.0,86.5,80.6,85.7,32.0,66.2
2006,Wan Chai (3),Male,2.0,7.3,10.9,11.9,30.0,7.8,39.8,31.5,96.6,97.5,91.4,94.8,41.6,70.1
2006,Wan Chai (3),Female,3.1,14.2,15.0,9.7,38.9,4.4,46.3,38.5,89.5,82.5,63.1,78.7,19.7,58.2
2006,Wan Chai (3),Both sexes,5.1,21.5,25.8,21.6,69.0,12.1,86.2,35.3,91.8,88.2,76.0,85.0,29.7,63.2
2006,Eastern (3),Male,12.1,35.3,44.8,48.1,128.2,25.3,165.6,37.1,96.9,96.5,92.9,95.2,38.2,70.9
2006,Eastern (3),Female,15.3,43.2,47.0,35.9,126.2,11.5,153.0,43.0,88.8,76.8,66.1,76.8,15.0,55.3
2006,Eastern (3),Both sexes,27.4,78.5,91.8,84.0,254.3,36.8,318.6,40.2,92.2,85.3,79.2,85.1,25.7,62.4
2006,Southern,Male,7.3,15.2,20.8,20.4,56.4,10.3,74.0,40.5,95.6,95.6,92.4,94.4,36.7,70.0
2006,Southern,Female,7.7,19.2,21.3,17.4,57.9,4.5,70.0,45.8,88.4,72.0,67.1,75.0,14.6,56.2
2006,Southern,Both sexes,14.9,34.4,42.1,37.8,114.3,14.8,144.0,43.1,91.5,82.0,78.7,83.5,25.2,62.6
2006,Yau Tsim Mong,Male,7.0,22.1,22.5,20.7,65.3,13.8,86.1,46.8,97.6,94.9,94.2,95.6,42.0,74.1
2006,Yau Tsim Mong,Female,6.7,23.0,19.9,13.3,56.2,5.9,68.7,41.3,83.0,74.4,62.9,74.3,16.0,53.5
2006,Yau Tsim Mong,Both sexes,13.7,45.0,42.4,34.1,121.5,19.7,154.9,43.9,89.6,84.0,78.9,84.4,28.3,63.3
2006,Sham Shui Po,Male,9.8,21.5,26.5,28.3,76.4,14.9,101.0,40.7,97.2,95.0,91.4,94.2,31.1,66.1
2006,Sham Shui Po,Female,9.9,22.9,24.1,18.1,65.1,5.0,80.1,43.5,80.9,68.9,57.9,68.9,11.3,49.5
2006,Sham Shui Po,Both sexes,19.7,44.4,50.7,46.4,141.5,19.9,181.1,42.1,88.1,80.5,74.6,80.6,21.5,57.5
2006,Kowloon City,Male,6.6,22.9,28.6,23.2,74.7,15.7,97.0,35.0,95.0,96.3,90.4,94.0,36.9,68.8
2006,Kowloon City,Female,9.8,28.8,28.7,20.0,77.5,6.8,94.0,43.7,85.3,74.8,67.3,76.1,14.8,55.3
2006,Kowloon City,Both sexes,16.4,51.7,57.3,43.2,152.1,22.5,191.0,39.7,89.3,84.2,78.0,83.9,25.4,61.4
2006,Wong Tai Sin,Male,13.0,25.6,32.0,33.7,91.3,14.4,118.8,46.6,97.1,96.0,91.5,94.6,27.3,66.9
2006,Wong Tai Sin,Female,11.3,24.5,27.6,22.5,74.6,5.7,91.6,43.4,83.9,69.5,59.6,69.9,9.7,47.9
2006,Wong Tai Sin,Both sexes,24.3,50.1,59.6,56.2,165.9,20.1,210.4,45.1,90.2,81.6,75.3,81.6,18.1,57.1
2006,Kwun Tong,Male,15.7,40.4,44.5,42.7,127.6,22.2,165.6,40.9,95.0,95.5,91.7,94.1,30.2,66.9
2006,Kwun Tong,Female,15.9,37.5,36.0,27.8,101.3,9.1,126.2,43.5,80.0,68.7,57.0,68.4,12.1,48.6
2006,Kwun Tong,Both sexes,31.6,77.9,80.5,70.5,228.9,31.4,291.9,42.2,87.2,81.3,74.0,80.7,21.1,57.5
2006,Kwai Tsing,Male,15.8,36.0,38.7,38.0,112.6,19.3,147.7,44.0,96.3,96.3,91.9,94.8,33.0,69.3
2006,Kwai Tsing,Female,15.6,35.7,32.3,24.3,92.3,7.1,115.0,44.7,82.1,68.9,58.4,69.9,11.5,50.2
2006,Kwai Tsing,Both sexes,31.4,71.7,71.0,62.2,205.0,26.4,262.8,44.3,88.7,81.5,75.1,81.7,21.9,59.4
2006,Tsuen Wan,Male,6.0,20.9,24.1,21.9,66.8,10.9,83.7,39.5,97.7,96.6,93.3,95.8,36.2,72.8
2006,Tsuen Wan,Female,7.6,24.0,23.0,14.6,61.6,3.5,72.7,42.3,85.9,75.0,56.2,72.8,12.2,55.3
2006,Tsuen Wan,Both sexes,13.6,44.9,47.0,36.5,128.4,14.4,156.4,41.0,91.0,84.7,73.8,83.2,24.4,63.4
2006,Tuen Mun,Male,17.7,35.0,37.8,42.8,115.7,18.0,151.3,46.8,95.8,96.8,92.8,95.0,41.1,74.4
2006,Tuen Mun,Female,16.7,31.8,33.1,22.1,87.0,6.0,109.7,44.6,79.1,63.5,50.0,63.7,14.7,51.1
2006,Tuen Mun,Both sexes,34.3,66.8,70.9,65.0,202.7,24.0,261.0,45.7,87.1,77.8,71.8,78.4,28.4,62.4
2006,Yuen Long,Male,16.9,33.1,44.8,42.4,120.3,14.1,151.3,44.6,95.2,95.1,89.5,93.1,33.5,72.3
2006,Yuen Long,Female,17.0,33.9,30.4,21.9,86.2,4.1,107.3,44.3,74.3,54.2,51.8,59.9,9.9,48.0
2006,Yuen Long,Both sexes,33.9,67.0,75.2,64.2,206.5,18.2,258.6,44.4,83.4,72.8,71.7,75.6,21.8,59.7
2006,North,Male,10.2,15.6,22.2,24.2,62.0,7.7,79.9,44.1,96.6,96.0,91.6,94.4,34.3,71.7
2006,North,Female,9.6,17.6,17.6,12.6,47.8,2.6,59.9,43.6,77.2,61.6,49.1,62.0,11.0,49.0
2006,North,Both sexes,19.8,33.2,39.8,36.8,109.8,10.3,139.9,43.8,85.2,77.0,70.6,76.9,22.5,59.9
2006,Tai Po,Male,10.9,17.9,18.7,26.1,62.7,9.6,83.2,45.6,96.4,96.6,90.5,93.9,38.1,71.8
2006,Tai Po,Female,12.2,18.9,18.4,14.9,52.2,2.7,67.1,47.5,82.3,65.1,50.1,64.4,10.4,50.6
2006,Tai Po,Both sexes,23.2,36.8,37.1,41.0,114.8,12.3,150.3,46.6,88.6,77.9,70.0,77.8,24.0,60.5
2006,Sha Tin,Male,18.2,41.2,39.1,53.3,133.6,26.0,177.8,42.8,97.1,96.9,94.5,96.0,41.5,72.8
2006,Sha Tin,Female,22.2,45.1,39.3,34.4,118.8,9.5,150.5,45.4,85.4,69.6,56.0,69.6,15.5,53.6
2006,Sha Tin,Both sexes,40.4,86.2,78.5,87.7,252.4,35.4,328.3,44.2,90.6,81.0,74.4,81.4,28.7,62.5
2006,Sai Kung,Male,10.7,27.3,39.3,30.9,97.5,12.0,120.2,39.6,95.7,98.6,93.0,95.9,39.7,75.7
2006,Sai Kung,Female,13.2,34.1,34.1,19.2,87.4,4.6,105.1,47.3,85.1,72.8,57.9,72.8,14.5,58.6
2006,Sai Kung,Both sexes,23.8,61.4,73.4,50.1,184.9,16.6,225.3,43.5,89.5,84.6,75.5,83.4,26.8,66.6
2006,Islands,Male,3.6,7.8,11.0,10.7,29.4,3.9,36.9,36.7,96.5,95.9,90.5,94.0,39.7,72.6
2006,Islands,Female,3.7,7.8,10.8,7.0,25.6,1.5,30.8,40.1,68.7,69.3,70.3,69.4,14.8,54.7
2006,Islands,Both sexes,7.2,15.5,21.9,17.7,55.1,5.4,67.7,38.3,80.3,80.6,81.2,80.7,26.9,63.2
2006,Whole Territory,Male,186.8,440.5,526.6,538.6,1505.7,258.1,1950.6,41.8,96.2,96.3,92.2,94.8,36.2,70.9
2006,Whole Territory,Female,203.1,484.3,482.7,351.6,1318.6,99.5,1621.2,44.1,82.8,69.7,58.4,70.2,13.4,52.6
2006,Whole Territory,Both sexes,389.9,924.8,1009.3,890.2,2824.3,357.6,3571.8,43.0,88.7,81.4,75.1,81.4,24.5,61.2
2007,Central and Western,Male,4.1,16.5,18.6,19.3,54.4,12.6,71.1,28.7,96.1,97.0,95.9,96.4,45.9,72.4
2007,Central and Western,Female,5.8,22.8,22.8,14.5,60.1,5.9,71.8,40.1,87.8,78.9,64.6,77.7,18.7,58.2
2007,Central and Western,Both sexes,9.9,39.3,41.4,33.8,114.5,18.5,142.9,34.5,91.1,86.2,79.5,85.6,31.4,64.5
2007,Wan Chai (3),Male,2.7,9.3,10.9,11.7,31.9,7.8,42.4,36.6,96.7,96.4,90.7,94.3,40.7,70.2
2007,Wan Chai (3),Female,3.5,15.3,13.7,10.3,39.3,3.8,46.6,42.5,89.3,78.0,66.0,78.1,18.6,59.0
2007,Wan Chai (3),Both sexes,6.2,24.6,24.6,22.0,71.2,11.6,89.0,39.8,91.9,85.2,77.2,84.6,29.3,63.9
2007,Eastern (3),Male,12.0,34.1,43.0,46.2,123.3,26.6,161.9,37.3,96.1,96.5,92.4,94.8,37.8,69.6
2007,Eastern (3),Female,15.0,43.9,45.6,36.6,126.2,12.9,154.1,42.3,85.9,76.9,65.6,75.9,15.7,54.3
2007,Eastern (3),Both sexes,27.0,78.0,88.6,82.8,249.5,39.5,316.0,39.9,90.1,85.3,78.3,84.2,25.9,61.2
2007,Southern,Male,7.4,16.1,21.7,22.6,60.4,10.8,78.6,43.9,96.3,98.2,94.0,96.1,35.7,71.5
2007,Southern,Female,7.7,18.6,22.3,16.4,57.3,4.7,69.7,42.1,84.5,76.0,65.3,74.9,14.0,54.3
2007,Southern,Both sexes,15.2,34.8,44.0,39.0,117.7,15.5,148.3,43.0,89.6,85.5,79.3,84.5,24.3,62.2
2007,Yau Tsim Mong,Male,6.2,21.3,22.4,19.7,63.5,13.1,82.8,43.7,96.2,95.9,90.4,94.2,37.2,70.9
2007,Yau Tsim Mong,Female,6.6,26.0,20.9,12.9,59.7,5.6,72.0,42.6,83.7,73.0,56.8,72.5,15.7,53.8
2007,Yau Tsim Mong,Both sexes,12.8,47.3,43.3,32.6,123.2,18.7,154.8,43.1,88.9,83.3,73.2,82.3,26.4,61.8
2007,Sham Shui Po,Male,8.7,22.2,24.9,27.1,74.2,15.1,98.0,40.4,95.2,95.7,91.5,94.0,31.0,65.7
2007,Sham Shui Po,Female,10.1,23.5,25.4,19.8,68.6,6.9,85.6,43.5,78.6,71.6,62.4,70.8,13.6,50.2
2007,Sham Shui Po,Both sexes,18.8,45.7,50.3,46.9,142.9,22.0,183.6,42.0,85.8,81.8,76.5,81.2,22.2,57.4
2007,Kowloon City,Male,7.0,21.7,27.3,26.6,75.6,15.1,97.7,34.5,96.2,97.2,94.3,95.9,35.4,69.0
2007,Kowloon City,Female,8.6,28.7,29.3,19.7,77.7,6.6,93.0,41.1,84.5,76.2,64.3,75.4,13.8,54.1
2007,Kowloon City,Both sexes,15.6,50.4,56.6,46.4,153.4,21.7,190.6,37.9,89.2,85.0,78.7,84.3,24.0,60.8
2007,Wong Tai Sin,Male,11.4,25.0,32.4,33.8,91.2,15.2,117.8,40.9,96.7,96.4,90.7,94.3,27.8,65.7
2007,Wong Tai Sin,Female,11.8,23.0,27.0,22.5,72.5,6.8,91.1,43.6,81.4,70.8,61.5,70.4,11.2,47.8
2007,Wong Tai Sin,Both sexes,23.2,48.0,59.4,56.3,163.7,22.0,208.9,42.2,88.7,82.8,76.2,82.0,19.1,56.5
2007,Kwun Tong,Male,14.9,36.3,44.1,40.6,121.0,22.5,158.5,43.0,96.5,96.0,89.4,93.8,30.0,66.4
2007,Kwun Tong,Female,16.2,37.1,38.2,29.3,104.6,10.3,131.0,44.8,81.2,71.4,59.4,70.4,12.8,49.5
2007,Kwun Tong,Both sexes,31.1,73.4,82.3,69.9,225.6,32.8,289.4,44.0,88.1,82.8,73.8,81.3,21.2,57.5
2007,Kwai Tsing,Male,16.2,35.2,39.0,37.3,111.6,19.6,147.3,44.6,96.4,96.9,91.0,94.7,32.1,68.5
2007,Kwai Tsing,Female,15.7,33.2,33.6,24.8,91.6,8.3,115.5,44.6,80.3,71.5,56.2,69.2,13.9,50.9
2007,Kwai Tsing,Both sexes,31.9,68.4,72.7,62.0,203.1,27.8,262.8,44.6,87.8,83.2,73.0,81.2,23.1,59.4
2007,Tsuen Wan,Male,5.6,20.8,23.9,23.9,68.6,10.1,84.3,36.0,96.5,96.8,93.7,95.6,35.2,72.7
2007,Tsuen Wan,Female,7.2,25.0,23.4,14.7,63.1,3.8,74.0,45.1,85.9,74.4,58.8,73.7,12.2,55.8
2007,Tsuen Wan,Both sexes,12.7,45.8,47.3,38.6,131.7,13.9,158.4,40.6,90.4,84.2,76.4,83.7,23.3,63.7
2007,Tuen Mun,Male,16.0,36.8,34.4,42.9,114.2,20.8,150.9,43.3,95.9,96.0,93.0,94.8,43.5,73.6
2007,Tuen Mun,Female,18.0,36.5,29.4,25.8,91.8,6.0,115.8,49.2,81.6,63.7,53.5,65.9,14.4,53.2
2007,Tuen Mun,Both sexes,34.0,73.4,63.8,68.7,205.9,26.8,266.7,46.2,88.2,77.8,72.8,79.3,29.9,63.1
2007,Yuen Long,Male,17.8,33.8,41.1,45.1,119.9,15.5,153.3,44.0,96.5,95.4,89.5,93.4,36.9,72.6
2007,Yuen Long,Female,18.5,35.4,34.8,22.1,92.3,5.2,116.1,44.6,76.8,60.1,50.3,62.4,12.9,50.4
2007,Yuen Long,Both sexes,36.3,69.1,75.9,67.2,212.3,20.8,269.4,44.3,85.3,75.1,71.2,76.8,25.1,61.1
2007,North,Male,10.6,16.0,23.1,24.6,63.6,8.5,82.7,44.9,92.7,97.2,92.3,94.1,33.1,70.8
2007,North,Female,10.6,17.8,17.8,15.0,50.6,3.6,64.8,44.8,79.1,62.4,54.9,64.6,14.0,50.7
2007,North,Both sexes,21.2,33.8,40.9,39.6,114.2,12.1,147.5,44.9,85.0,78.2,73.4,78.3,23.5,60.3
2007,Tai Po,Male,9.6,19.0,18.5,28.3,65.7,11.3,86.7,39.8,95.4,96.8,93.1,94.8,40.9,71.5
2007,Tai Po,Female,11.8,21.7,18.2,16.7,56.6,4.0,72.5,48.7,83.8,67.3,52.4,66.7,15.5,53.7
2007,Tai Po,Both sexes,21.4,40.8,36.7,44.9,122.4,15.3,159.1,44.2,88.8,79.5,72.2,79.3,28.6,62.1
2007,Sha Tin,Male,17.5,42.2,39.8,51.4,133.5,27.1,178.1,40.4,96.2,97.1,92.7,95.1,42.3,71.9
2007,Sha Tin,Female,20.4,44.9,41.2,35.6,121.7,10.3,152.3,45.5,86.3,71.1,59.1,71.5,15.5,54.1
